url,favs_lognorm
https://habrahabr.ru/post/314080/,0.4252373759044796
https://habrahabr.ru/company/plesk/blog/313732/,-1.075563459894357
https://habrahabr.ru/company/etagi/blog/314000/,0.6637633347841145
https://habrahabr.ru/company/knopka/blog/314030/,0.517651106587246
https://geektimes.ru/company/audiomania/blog/282058/,1.1477652222886614
https://habrahabr.ru/company/pechkin/blog/314066/,0.26867215486329876
https://habrahabr.ru/company/first/blog/314106/,0.5402328571557439
https://habrahabr.ru/company/vasexperts/blog/313558/,0.24131385853756207
https://habrahabr.ru/post/314108/,1.6621484038744596
https://habrahabr.ru/company/cbs/blog/313830/,0.24646777786377616
https://habrahabr.ru/company/jugru/blog/313908/,0.22426001788016897
https://habrahabr.ru/post/314110/,0.361557151064367
https://habrahabr.ru/company/pt/blog/314112/,0.016920648357795994
https://habrahabr.ru/company/solarsecurity/blog/312056/,0.07212129311990619
https://habrahabr.ru/post/314114/,0.7946801286116679
https://habrahabr.ru/post/314118/,1.3176624498414824
https://habrahabr.ru/post/314122/,0.5190049859687614
https://geektimes.ru/company/dadget/blog/281786/,0.12994557421459463
https://habrahabr.ru/company/kickidler/blog/314042/,-0.4431457288397217
https://habrahabr.ru/company/it-grad/blog/312042/,-0.10929623911287326
https://habrahabr.ru/company/1cloud/blog/314022/,-0.2458829842604774
https://habrahabr.ru/post/314126/,-0.6532523484742463
https://habrahabr.ru/post/313966/,0.4438019375340938
https://habrahabr.ru/company/piter/blog/314120/,0.45951570583868684
https://geektimes.ru/post/282094/,0.14564716447019832
https://habrahabr.ru/company/regionsoft/blog/314130/,-0.33789478552684904
https://habrahabr.ru/company/ru_mts/blog/314134/,0.36910199760209944
https://habrahabr.ru/post/314028/,0.6557732311262559
https://habrahabr.ru/post/314136/,-0.15087030362369694
https://habrahabr.ru/post/313904/,0.2933989486581344
https://habrahabr.ru/post/314140/,0.5870357393631302
https://habrahabr.ru/company/acronis/blog/309688/,0.0013071064570025423
https://geektimes.ru/post/282096/,-0.4095011882568065
https://habrahabr.ru/post/314142/,0.06094934779389686
https://habrahabr.ru/company/ivideon/blog/314138/,0.1939139402438647
https://geektimes.ru/post/282104/,0.33317922582099513
https://geektimes.ru/post/282102/,-0.29817056023769545
https://geektimes.ru/post/282016/,-0.06716005753560932
https://geektimes.ru/company/piter/blog/282106/,0.3245861589420638
https://habrahabr.ru/post/314150/,0.28119636935164777
https://habrahabr.ru/company/mailru/blog/313880/,1.2687750274172493
https://geektimes.ru/company/comfortway/blog/282108/,-0.09450038478848002
https://habrahabr.ru/company/erlyvideo/blog/314146/,-0.18227756410745785
https://geektimes.ru/company/atlasbiomed/blog/282110/,0.3026573516052982
https://habrahabr.ru/company/npl/blog/314160/,0.08489790106432779
https://habrahabr.ru/company/edison/blog/314094/,-0.22285787209219915
https://geektimes.ru/post/282112/,-0.5189151319115679
https://habrahabr.ru/company/ruvds/blog/314166/,0.43262236916903263
https://geektimes.ru/company/gearbest/blog/282114/,0.05879624879826109
https://habrahabr.ru/post/314172/,0.8730493507650882
https://geektimes.ru/post/282116/,0.47186497917250253
https://geektimes.ru/company/intel/blog/282026/,0.19406220726801054
https://habrahabr.ru/post/313776/,1.7748248434780136
https://habrahabr.ru/post/314174/,0.23817023301788262
https://geektimes.ru/post/282118/,1.106333142552315
https://geektimes.ru/post/282122/,0.5821544931605956
https://habrahabr.ru/company/FastVPS/blog/314178/,-0.4781371494568123
https://habrahabr.ru/post/314180/,0.5572052991010622
https://geektimes.ru/post/282446/,0.43416853705555186
